job_number,prop_stories,occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,u_net_comp,u_net_inc,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,latitude,longitude,x_inactive,hny_id,reason,extra
302012275,,,,,,,,,,,,,,,,,,,,,,3046590025,3388212,,,,,Geocoding (add Lat/Long),
302012863,,,,,,,,,,,,,,,,,,,,,,3024640032,3063625,,,,,Geocoding (add Lat/Long),
302012872,,,,,,,,,,,,,,,,,,,,,,3024640030,3063624,,,,,Geocoding (add Lat/Long),
302013559,,,,,,,,,,,,,,,,,,,,,,3045920044,3393783,,,,,Geocoding (add Lat/Long),
302013568,,,,,,,,,,,,,,,,,,,,,,3045920043,3393782,,,,,Geocoding (add Lat/Long),
302014497,,,,,,,,,,,,,,,,,,,,,,3045920042,3391502,,,,,Geocoding (add Lat/Long),
302014503,,,,,,,,,,,,,,,,,,,,,,3045920040,3391253,,,,,Geocoding (add Lat/Long),
302014512,,,,,,,,,,,,,,,,,,,,,,3045920039,3391250,,,,,Geocoding (add Lat/Long),
302014567,,,,,,,,,,,,,,,,,,,,,,3020957502,3393804,,,,,Geocoding (add Lat/Long),
302016271,,,,,,,,,,,,,,,,,,,,,,3045920041,3393781,,,,,Geocoding (add Lat/Long),
302017911,,,,,,,,,,,,,,,,,,,,,,3072900010,3254078,,,,,Geocoding (add Lat/Long),
302021700,,,,,,,,,,,,,,,,,,,,,,3005300046,3395647,,,,,Geocoding (add Lat/Long),
302023058,,,,,,,,,,,,,,,,,,,,,,3004030069,3378595,,,,,Geocoding (add Lat/Long),
302026402,,,,,,,,,,,,,,,,,,,,,,3004610038,3007897,,,,,Geocoding (add Lat/Long),
302027866,,,,,,,,,,,,,,,,,,,,,,3017780031,3413812,,,,,Geocoding (add Lat/Long),
302028455,,,,,,,,,,,,,,,,,,,,,,3003760021,3393140,,,,,Geocoding (add Lat/Long),
302028534,,,,,,,,,,,,,,,,,,,,,,3075950051,3207134,,,,,Geocoding (add Lat/Long),
302030200,,,,,,,,,,,,,,,,,,,,,,3061430024,3413892,,,,,Geocoding (add Lat/Long),
302031021,,,,,,,,,,,,,,,,,,,,,,3014390027,3392469,,,,,Geocoding (add Lat/Long),
302032645,,,,,,,,,,,,,,,,,,,,,,3048600043,3388215,,,,,Geocoding (add Lat/Long),
302033519,,,,,,,,,,,,,,,,,,,,,,3020440060,3399813,,,,,Geocoding (add Lat/Long),
302037016,,,,,,,,,,,,,,,,,,,,,,3014490036,3391560,,,,,Geocoding (add Lat/Long),
302037436,,,,,,,,,,,,,,,,,,,,,,3024300039,3413829,,,,,Geocoding (add Lat/Long),
302038051,,,,,,,,,,,,,,,,,,,,,,3067460037,3181048,,,,,Geocoding (add Lat/Long),
302038088,,,,,,,,,,,,,,,,,,,,,,3082780044,3407222,,,,,Geocoding (add Lat/Long),
302038391,,,,,,,,,,,,,,,,,,,,,,3071070054,3191886,,,,,Geocoding (add Lat/Long),
302039782,,,,,,,,,,,,,,,,,,,,,,3065410024,3397549,,,,,Geocoding (add Lat/Long),
302039808,,,,,,,,,,,,,,,,,,,,,,3070030016,3397663,,,,,Geocoding (add Lat/Long),
302041715,,,,,,,,,,,,,,,,,,,,,,3071060023,3392796,,,,,Geocoding (add Lat/Long),
302043401,,,,,,,,,,,,,,,,,,,,,,3083660302,3388465,,,,,Geocoding (add Lat/Long),
302043731,,,,,,,,,,,,,,,,,,,,,,3030510005,3391341,,,,,Geocoding (add Lat/Long),
302043740,,,,,,,,,,,,,,,,,,,,,,3030510007,3391343,,,,,Geocoding (add Lat/Long),
302043759,,,,,,,,,,,,,,,,,,,,,,3030510008,3071079,,,,,Geocoding (add Lat/Long),
302043768,,,,,,,,,,,,,,,,,,,,,,3030510006,3391342,,,,,Geocoding (add Lat/Long),
302046319,,,,,,,,,,,,,,,,,,,,,,3071300030,3192887,,,,,Geocoding (add Lat/Long),
302046621,,,,,,,,,,,,,,,,,,,,,,3001647502,3392981,,,,,Geocoding (add Lat/Long),
302048004,,,,,,,,,,,,,,,,,,,,,,3019530064,3396483,,,,,Geocoding (add Lat/Long),
302048013,,,,,,,,,,,,,,,,,,,,,,3019530063,3396483,,,,,Geocoding (add Lat/Long),
302048022,,,,,,,,,,,,,,,,,,,,,,3019530062,3396483,,,,,Geocoding (add Lat/Long),
302048031,,,,,,,,,,,,,,,,,,,,,,3019530061,3396483,,,,,Geocoding (add Lat/Long),
302048040,,,,,,,,,,,,,,,,,,,,,,3019530060,3396483,,,,,Geocoding (add Lat/Long),
302048059,,,,,,,,,,,,,,,,,,,,,,3019530059,3396483,,,,,Geocoding (add Lat/Long),
302048068,,,,,,,,,,,,,,,,,,,,,,3019530016,3396751,,,,,Geocoding (add Lat/Long),
302048077,,,,,,,,,,,,,,,,,,,,,,3019530017,3396751,,,,,Geocoding (add Lat/Long),
302048086,,,,,,,,,,,,,,,,,,,,,,3019530018,3396751,,,,,Geocoding (add Lat/Long),
302048610,,,,,,,,,,,,,,,,,,,,,,3023870033,3379754,,,,,Geocoding (add Lat/Long),
302051641,,,,,,,,,,,,,,,,,,,,,,3045290024,3098972,,,,,Geocoding (add Lat/Long),
302052294,,,,,,,,,,,,,,,,,,,,,,3082020065,3394548,,,,,Geocoding (add Lat/Long),
302056254,,,,,,,,,,,,,,,,,,,,,,3067680065,3182141,,,,,Geocoding (add Lat/Long),
302057468,,,,,,,,,,,,,,,,,,,,,,3048260034,3107679,,,,,Geocoding (add Lat/Long),
302057716,,,,,,,,,,,,,,,,,,,,,,3023407502,3391206,,,,,Geocoding (add Lat/Long),
302057725,,,,,,,,,,,,,,,,,,,,,,3023407501,3391008,,,,,Geocoding (add Lat/Long),
302061738,,,,,,,,,,,,,,,,,,,,,,3004010041,3006392,,,,,Geocoding (add Lat/Long),
302062504,,,,,,,,,,,,,,,,,,,,,,3067740016,3182292,,,,,Geocoding (add Lat/Long),
302062942,,,,,,,,,,,,,,,,,,,,,,3027450121,3413833,,,,,Geocoding (add Lat/Long),
302062951,,,,,,,,,,,,,,,,,,,,,,3027450020,3414145,,,,,Geocoding (add Lat/Long),
302063709,,,,,,,,,,,,,,,,,,,,,,3010520044,3396871,,,,,Geocoding (add Lat/Long),
302064423,,,,,,,,,,,,,,,,,,,,,,3013630044,3394397,,,,,Geocoding (add Lat/Long),
302064913,,,,,,,,,,,,,,,,,,,,,,3032590011,3400808,,,,,Geocoding (add Lat/Long),
302065663,,,,,,,,,,,,,,,,,,,,,,3028290029,3379988,,,,,Geocoding (add Lat/Long),
302066001,,,,,,,,,,,,,,,,,,,,,,3066620055,3177444,,,,,Geocoding (add Lat/Long),
302066546,,,,,,,,,,,,,,,,,,,,,,3086620202,3424563,,,,,Geocoding (add Lat/Long),
302068072,,,,,,,,,,,,,,,,,,,,,,3034030045,3078581,,,,,Geocoding (add Lat/Long),
302072450,,,,,,,,,,,,,,,,,,,,,,3056970020,3140383,,,,,Geocoding (add Lat/Long),
302072708,,,,,,,,,,,,,,,,,,,,,,3026910104,3422228,,,,,Geocoding (add Lat/Long),
302072897,,,,,,,,,,,,,,,,,,,,,,3053970033,3127108,,,,,Geocoding (add Lat/Long),
302073306,,,,,,,,,,,,,,,,,,,,,,3019500039,3394436,,,,,Geocoding (add Lat/Long),
302074010,,,,,,,,,,,,,,,,,,,,,,3000000000,3394422,,,,,Geocoding (add Lat/Long),
302074029,,,,,,,,,,,,,,,,,,,,,,3016870032,3394422,,,,,Geocoding (add Lat/Long),
302075956,,,,,,,,,,,,,,,,,,,,,,3011320017,3027697,,,,,Geocoding (add Lat/Long),
302076090,,,,,,,,,,,,,,,,,,,,,,3037230017,3388207,,,,,Geocoding (add Lat/Long),
302077008,,,,,,,,,,,,,,,,,,,,,,3034380045,3414407,,,,,Geocoding (add Lat/Long),
302080272,,,,,,,,,,,,,,,,,,,,,,3028570106,3397545,,,,,Geocoding (add Lat/Long),
302080343,,,,,,,,,,,,,,,,,,,,,,3043080014,3397367,,,,,Geocoding (add Lat/Long),
302080352,,,,,,,,,,,,,,,,,,,,,,3043080014,3397367,,,,,Geocoding (add Lat/Long),
302081324,,,,,,,,,,,,,,,,,,,,,,3023070027,3422350,,,,,Geocoding (add Lat/Long),
302082083,,,,,,,,,,,,,,,,,,,,,,3066820024,3178690,,,,,Geocoding (add Lat/Long),
302082617,,,,,,,,,,,,,,,,,,,,,,3032170007,3397976,,,,,Geocoding (add Lat/Long),
302082626,,,,,,,,,,,,,,,,,,,,,,3032170007,3397975,,,,,Geocoding (add Lat/Long),
302084697,,,,,,,,,,,,,,,,,,,,,,3085420038,3396970,,,,,Geocoding (add Lat/Long),
302086007,,,,,,,,,,,,,,,,,,,,,,3037717501,3391591,,,,,Geocoding (add Lat/Long),
302087649,,,,,,,,,,,,,,,,,,,,,,3023440016,3398052,,,,,Geocoding (add Lat/Long),
302087658,,,,,,,,,,,,,,,,,,,,,,3023440016,3398052,,,,,Geocoding (add Lat/Long),
302088586,,,,,,,,,,,,,,,,,,,,,,3055260065,3132510,,,,,Geocoding (add Lat/Long),
302088906,,,,,,,,,,,,,,,,,,,,,,3059360012,3148565,,,,,Geocoding (add Lat/Long),
302089415,,,,,,,,,,,,,,,,,,,,,,3023750016,3062552,,,,,Geocoding (add Lat/Long),
302089950,,,,,,,,,,,,,,,,,,,,,,3030400023,3400424,,,,,Geocoding (add Lat/Long),
302090760,,,,,,,,,,,,,,,,,,,,,,3033330053,3400870,,,,,Geocoding (add Lat/Long),
302091073,,,,,,,,,,,,,,,,,,,,,,3030400022,3400423,,,,,Geocoding (add Lat/Long),
302092296,,,,,,,,,,,,,,,,,,,,,,3053380092,3124709,,,,,Geocoding (add Lat/Long),
302092312,,,,,,,,,,,,,,,,,,,,,,3033350136,3392931,,,,,Geocoding (add Lat/Long),
302092321,,,,,,,,,,,,,,,,,,,,,,3033350036,3392932,,,,,Geocoding (add Lat/Long),
302093286,,,,,,,,,,,,,,,,,,,,,,3011220055,3396877,,,,,Geocoding (add Lat/Long),
302094338,,,,,,,,,,,,,,,,,,,,,,3023720005,3413674,,,,,Geocoding (add Lat/Long),
302094418,,,,,,,,,,,,,,,,,,,,,,3019010019,3322375,,,,,Geocoding (add Lat/Long),
302095355,,,,,,,,,,,,,,,,,,,,,,3023780011,3062564,,,,,Geocoding (add Lat/Long),
302095462,,,,,,,,,,,,,,,,,,,,,,3013060042,3034459,,,,,Geocoding (add Lat/Long),
302095818,,,,,,,,,,,,,,,,,,,,,,3071060021,3389219,,,,,Geocoding (add Lat/Long),
302137453,,,,,,,,,,,,,,,,,,,,,,3085420040,3411312,,,,,Geocoding (add Lat/Long),
302137630,,,,,,,,,,,,,,,,,,,,,,3023130029,3061835,,,,,Geocoding (add Lat/Long),
302140564,,,,,,,,,,,,,,,,,,,,,,3020180012,3399802,,,,,Geocoding (add Lat/Long),
302140662,,,,,,,,,,,,,,,,,,,,,,3041900040,3402310,,,,,Geocoding (add Lat/Long),
302140911,,,,,,,,,,,,,,,,,,,,,,3016120042,3393735,,,,,Geocoding (add Lat/Long),
302141778,,,,,,,,,,,,,,,,,,,,,,3016230039,3044200,,,,,Geocoding (add Lat/Long),
302142848,,,,,,,,,,,,,,,,,,,,,,3065110034,3170528,,,,,Geocoding (add Lat/Long),
302143856,,,,,,,,,,,,,,,,,,,,,,3028570006,3069984,,,,,Geocoding (add Lat/Long),
302143874,,,,,,,,,,,,,,,,,,,,,,3023327502,3397446,,,,,Geocoding (add Lat/Long),
302143883,,,,,,,,,,,,,,,,,,,,,,3023327501,3391328,,,,,Geocoding (add Lat/Long),
302145426,,,,,,,,,,,,,,,,,,,,,,3015190030,3414252,,,,,Geocoding (add Lat/Long),
302145578,,,,,,,,,,,,,,,,,,,,,,3011420085,3422020,,,,,Geocoding (add Lat/Long),
302146595,,,,,,,,,,,,,,,,,,,,,,3023247502,3397391,,,,,Geocoding (add Lat/Long),
302146602,,,,,,,,,,,,,,,,,,,,,,3023247501,3397389,,,,,Geocoding (add Lat/Long),
302147479,,,,,,,,,,,,,,,,,,,,,,3017750023,3413811,,,,,Geocoding (add Lat/Long),
302148183,,,,,,,,,,,,,,,,,,,,,,3026590042,3066670,,,,,Geocoding (add Lat/Long),
302149486,,,,,,,,,,,,,,,,,,,,,,3001450032,3424452,,,,,Geocoding (add Lat/Long),
302150133,,,,,,,,,,,,,,,,,,,,,,3065860051,3173734,,,,,Geocoding (add Lat/Long),
302150231,,,,,,,,,,,,,,,,,,,,,,3024430023,3063429,,,,,Geocoding (add Lat/Long),
302150437,,,,,,,,,,,,,,,,,,,,,,3032050016,3400662,,,,,Geocoding (add Lat/Long),
302150687,,,,,,,,,,,,,,,,,,,,,,3021210046,3394447,,,,,Geocoding (add Lat/Long),
302151347,,,,,,,,,,,,,,,,,,,,,,3054750025,3130058,,,,,Geocoding (add Lat/Long),
302154870,,,,,,,,,,,,,,,,,,,,,,3082950032,3392270,,,,,Geocoding (add Lat/Long),
302155352,,,,,,,,,,,,,,,,,,,,,,3024360018,3413830,,,,,Geocoding (add Lat/Long),
302155897,,,,,,,,,,,,,,,,,,,,,,3028310035,3069811,,,,,Geocoding (add Lat/Long),
302160845,,,,,,,,,,,,,,,,,,,,,,3030490025,3425485,,,,,Geocoding (add Lat/Long),
302160854,,,,,,,,,,,,,,,,,,,,,,3030490025,3396570,,,,,Geocoding (add Lat/Long),
302163450,,,,,,,,,,,,,,,,,,,,,,3017910072,3394968,,,,,Geocoding (add Lat/Long),
302164360,,,,,,,,,,,,,,,,,,,,,,3027780019,3397453,,,,,Geocoding (add Lat/Long),
302164994,,,,,,,,,,,,,,,,,,,,,,3012260030,3030959,,,,,Geocoding (add Lat/Long),
302166634,,,,,,,,,,,,,,,,,,,,,,3019280005,3399744,,,,,Geocoding (add Lat/Long),
302166643,,,,,,,,,,,,,,,,,,,,,,3019280004,3422076,,,,,Geocoding (add Lat/Long),
302166652,,,,,,,,,,,,,,,,,,,,,,3019280003,3422077,,,,,Geocoding (add Lat/Long),
302166661,,,,,,,,,,,,,,,,,,,,,,3019280002,3422078,,,,,Geocoding (add Lat/Long),
302166698,,,,,,,,,,,,,,,,,,,,,,3019140003,3414102,,,,,Geocoding (add Lat/Long),
302166705,,,,,,,,,,,,,,,,,,,,,,3019140004,3414101,,,,,Geocoding (add Lat/Long),
302166714,,,,,,,,,,,,,,,,,,,,,,3019140006,3399728,,,,,Geocoding (add Lat/Long),
302171281,,,,,,,,,,,,,,,,,,,,,,3020120032,3399791,,,,,Geocoding (add Lat/Long),
302171496,,,,,,,,,,,,,,,,,,,,,,3082020066,3230059,,,,,Geocoding (add Lat/Long),
302174616,,,,,,,,,,,,,,,,,,,,,,3044800059,3415303,,,,,Geocoding (add Lat/Long),
302175330,,,,,,,,,,,,,,,,,,,,,,3023870018,3413756,,,,,Geocoding (add Lat/Long),
302175349,,,,,,,,,,,,,,,,,,,,,,3023870019,3413757,,,,,Geocoding (add Lat/Long),
302177203,,,,,,,,,,,,,,,,,,,,,,3017040036,3048052,,,,,Geocoding (add Lat/Long),
302177524,,,,,,,,,,,,,,,,,,,,,,3057200022,3141342,,,,,Geocoding (add Lat/Long),
302177604,,,,,,,,,,,,,,,,,,,,,,3034880025,3400042,,,,,Geocoding (add Lat/Long),
302177613,,,,,,,,,,,,,,,,,,,,,,3034880015,3400041,,,,,Geocoding (add Lat/Long),
302177757,,,,,,,,,,,,,,,,,,,,,,3034880023,3400041,,,,,Geocoding (add Lat/Long),
302179050,,,,,,,,,,,,,,,,,,,,,,3019950034,3057325,,,,,Geocoding (add Lat/Long),
302180253,,,,,,,,,,,,,,,,,,,,,,3026790115,3396726,,,,,Geocoding (add Lat/Long),
302180262,,,,,,,,,,,,,,,,,,,,,,3026790116,3396553,,,,,Geocoding (add Lat/Long),
302180716,,,,,,,,,,,,,,,,,,,,,,3073450016,3199444,,,,,Geocoding (add Lat/Long),
302183517,,,,,,,,,,,,,,,,,,,,,,3016690022,3046735,,,,,Geocoding (add Lat/Long),
302185828,,,,,,,,,,,,,,,,,,,,,,3030440016,3396894,,,,,Geocoding (add Lat/Long),
302186275,,,,,,,,,,,,,,,,,,,,,,3017860008,3399649,,,,,Geocoding (add Lat/Long),
302186907,,,,,,,,,,,,,,,,,,,,,,3030500018,3398164,,,,,Geocoding (add Lat/Long),
302188692,,,,,,,,,,,,,,,,,,,,,,3087010031,3245184,,,,,Geocoding (add Lat/Long),
302189931,,,,,,,,,,,,,,,,,,,,,,3017820065,3399640,,,,,Geocoding (add Lat/Long),
302189940,,,,,,,,,,,,,,,,,,,,,,3017820063,3399638,,,,,Geocoding (add Lat/Long),
302189959,,,,,,,,,,,,,,,,,,,,,,3017820066,3399641,,,,,Geocoding (add Lat/Long),
302189968,,,,,,,,,,,,,,,,,,,,,,3017820064,3399639,,,,,Geocoding (add Lat/Long),
302191633,,,,,,,,,,,,,,,,,,,,,,3027450032,3068341,,,,,Geocoding (add Lat/Long),
302191731,,,,,,,,,,,,,,,,,,,,,,3021400008,3059645,,,,,Geocoding (add Lat/Long),
302191928,,,,,,,,,,,,,,,,,,,,,,3055120170,3413918,,,,,Geocoding (add Lat/Long),
302192277,,,,,,,,,,,,,,,,,,,,,,3088240006,3248268,,,,,Geocoding (add Lat/Long),
302193383,,,,,,,,,,,,,,,,,,,,,,3065890084,3173913,,,,,Geocoding (add Lat/Long),
302193702,,,,,,,,,,,,,,,,,,,,,,3042980006,3096388,,,,,Geocoding (add Lat/Long),
302196816,,,,,,,,,,,,,,,,,,,,,,3063720024,3396574,,,,,Geocoding (add Lat/Long),
302198752,,,,,,,,,,,,,,,,,,,,,,3013870038,3037210,,,,,Geocoding (add Lat/Long),
302198814,,,,,,,,,,,,,,,,,,,,,,3046460054,3101112,,,,,Geocoding (add Lat/Long),
302200017,,,,,,,,,,,,,,,,,,,,,,3027910028,3396989,,,,,Geocoding (add Lat/Long),
302202872,,,,,,,,,,,,,,,,,,,,,,3011480022,3028266,,,,,Geocoding (add Lat/Long),
302202881,,,,,,,,,,,,,,,,,,,,,,3055120169,3413917,,,,,Geocoding (add Lat/Long),
302203112,,,,,,,,,,,,,,,,,,,,,,3027210010,3423648,,,,,Geocoding (add Lat/Long),
302204139,,,,,,,,,,,,,,,,,,,,,,3016460124,3391265,,,,,Geocoding (add Lat/Long),
302205726,,,,,,,,,,,,,,,,,,,,,,3017630024,3397891,,,,,Geocoding (add Lat/Long),
302207010,,,,,,,,,,,,,,,,,,,,,,3011420092,3414914,,,,,Geocoding (add Lat/Long),
302211247,,,,,,,,,,,,,,,,,,,,,,3006430005,3420408,,,,,Geocoding (add Lat/Long),
302211327,,,,,,,,,,,,,,,,,,,,,,3015220051,3041406,,,,,Geocoding (add Lat/Long),
302213986,,,,,,,,,,,,,,,,,,,,,,3008790013,3017076,,,,,Geocoding (add Lat/Long),
302214360,,,,,,,,,,,,,,,,,,,,,,3013300025,3397404,,,,,Geocoding (add Lat/Long),
302216938,,,,,,,,,,,,,,,,,,,,,,3041070001,3396329,,,,,Geocoding (add Lat/Long),
302217072,,,,,,,,,,,,,,,,,,,,,,3041070001,3396330,,,,,Geocoding (add Lat/Long),
302219258,,,,,,,,,,,,,,,,,,,,,,3015860044,3399397,,,,,Geocoding (add Lat/Long),
302222208,,,,,,,,,,,,,,,,,,,,,,3005760045,3323707,,,,,Geocoding (add Lat/Long),
302222306,,,,,,,,,,,,,,,,,,,,,,3014080066,3379327,,,,,Geocoding (add Lat/Long),
302223001,,,,,,,,,,,,,,,,,,,,,,3009150051,3017914,,,,,Geocoding (add Lat/Long),
302223528,,,,,,,,,,,,,,,,,,,,,,3039340041,3401620,,,,,Geocoding (add Lat/Long),
302223868,,,,,,,,,,,,,,,,,,,,,,3023260017,3324857,,,,,Geocoding (add Lat/Long),
302224117,,,,,,,,,,,,,,,,,,,,,,3071040353,3396913,,,,,Geocoding (add Lat/Long),
302224484,,,,,,,,,,,,,,,,,,,,,,3018190044,3051460,,,,,Geocoding (add Lat/Long),
302225839,,,,,,,,,,,,,,,,,,,,,,3013000076,3034355,,,,,Geocoding (add Lat/Long),
302228710,,,,,,,,,,,,,,,,,,,,,,3070210020,3397952,,,,,Geocoding (add Lat/Long),
302229158,,,,,,,,,,,,,,,,,,,,,,3034210033,3413849,,,,,Geocoding (add Lat/Long),
302229381,,,,,,,,,,,,,,,,,,,,,,3018500039,3399693,,,,,Geocoding (add Lat/Long),
302231270,,,,,,,,,,,,,,,,,,,,,,3008910037,3017396,,,,,Geocoding (add Lat/Long),
302232402,,,,,,,,,,,,,,,,,,,,,,3060050050,3152014,,,,,Geocoding (add Lat/Long),
302232652,,,,,,,,,,,,,,,,,,,,,,3039940015,3391078,,,,,Geocoding (add Lat/Long),
302232670,,,,,,,,,,,,,,,,,,,,,,3039940116,3391080,,,,,Geocoding (add Lat/Long),
302233429,,,,,,,,,,,,,,,,,,,,,,3055930037,3412923,,,,,Geocoding (add Lat/Long),
302234017,,,,,,,,,,,,,,,,,,,,,,3065200041,3170891,,,,,Geocoding (add Lat/Long),
302234160,,,,,,,,,,,,,,,,,,,,,,3019670066,3393780,,,,,Geocoding (add Lat/Long),
302234197,,,,,,,,,,,,,,,,,,,,,,3013380052,3421635,,,,,Geocoding (add Lat/Long),
302234213,,,,,,,,,,,,,,,,,,,,,,3013380048,3421632,,,,,Geocoding (add Lat/Long),
302234222,,,,,,,,,,,,,,,,,,,,,,3013380049,3421633,,,,,Geocoding (add Lat/Long),
302234231,,,,,,,,,,,,,,,,,,,,,,3013380051,3421634,,,,,Geocoding (add Lat/Long),
302234311,,,,,,,,,,,,,,,,,,,,,,3001657501,3397443,,,,,Geocoding (add Lat/Long),
302234730,,,,,,,,,,,,,,,,,,,,,,3071620075,3194256,,,,,Geocoding (add Lat/Long),
302235196,,,,,,,,,,,,,,,,,,,,,,3003810021,3005667,,,,,Geocoding (add Lat/Long),
302236391,,,,,,,,,,,,,,,,,,,,,,3088240008,3248268,,,,,Geocoding (add Lat/Long),
302237498,,,,,,,,,,,,,,,,,,,,,,3071570069,3396917,,,,,Geocoding (add Lat/Long),
302238647,,,,,,,,,,,,,,,,,,,,,,3064460031,3168955,,,,,Geocoding (add Lat/Long),
302240331,,,,,,,,,,,,,,,,,,,,,,3015170007,3041175,,,,,Geocoding (add Lat/Long),
302241535,,,,,,,,,,,,,,,,,,,,,,3076770067,3210854,,,,,Geocoding (add Lat/Long),
302241731,,,,,,,,,,,,,,,,,,,,,,3088240007,3248268,,,,,Geocoding (add Lat/Long),
302244006,,,,,,,,,,,,,,,,,,,,,,3027400017,3068220,,,,,Geocoding (add Lat/Long),
302244186,,,,,,,,,,,,,,,,,,,,,,3034360019,3079786,,,,,Geocoding (add Lat/Long),
302244435,,,,,,,,,,,,,,,,,,,,,,3018060005,3050768,,,,,Geocoding (add Lat/Long),
302245283,,,,,,,,,,,,,,,,,,,,,,3024040018,3396897,,,,,Geocoding (add Lat/Long),
302245292,,,,,,,,,,,,,,,,,,,,,,3024040019,3398344,,,,,Geocoding (add Lat/Long),
302245309,,,,,,,,,,,,,,,,,,,,,,3024040020,3398345,,,,,Geocoding (add Lat/Long),
302245498,,,,,,,,,,,,,,,,,,,,,,3023637501,3251736,,,,,Geocoding (add Lat/Long),
302246736,,,,,,,,,,,,,,,,,,,,,,3054800042,3253262,,,,,Geocoding (add Lat/Long),
302246932,,,,,,,,,,,,,,,,,,,,,,3024090024,3393849,,,,,Geocoding (add Lat/Long),
302249047,,,,,,,,,,,,,,,,,,,,,,3059870052,3151251,,,,,Geocoding (add Lat/Long),
302249706,,,,,,,,,,,,,,,,,,,,,,3066110085,3174943,,,,,Geocoding (add Lat/Long),
302253718,,,,,,,,,,,,,,,,,,,,,,3042090030,3414920,,,,,Geocoding (add Lat/Long),
302254717,,,,,,,,,,,,,,,,,,,,,,3083800002,3236236,,,,,Geocoding (add Lat/Long),
302255725,,,,,,,,,,,,,,,,,,,,,,3069160025,3187358,,,,,Geocoding (add Lat/Long),
302260158,,,,,,,,,,,,,,,,,,,,,,3013470053,3035762,,,,,Geocoding (add Lat/Long),
302260176,,,,,,,,,,,,,,,,,,,,,,3042830001,3396333,,,,,Geocoding (add Lat/Long),
302260292,,,,,,,,,,,,,,,,,,,,,,3042830001,3396334,,,,,Geocoding (add Lat/Long),
302260862,,,,,,,,,,,,,,,,,,,,,,3066130077,3384579,,,,,Geocoding (add Lat/Long),
302260924,,,,,,,,,,,,,,,,,,,,,,3040790010,3090477,,,,,Geocoding (add Lat/Long),
302261031,,,,,,,,,,,,,,,,,,,,,,3039710047,3380477,,,,,Geocoding (add Lat/Long),
302261077,,,,,,,,,,,,,,,,,,,,,,3028830020,3393912,,,,,Geocoding (add Lat/Long),
302262101,,,,,,,,,,,,,,,,,,,,,,3048930016,3396956,,,,,Geocoding (add Lat/Long),
302262110,,,,,,,,,,,,,,,,,,,,,,3048930015,3396955,,,,,Geocoding (add Lat/Long),
302263440,,,,,,,,,,,,,,,,,,,,,,3023310007,3062140,,,,,Geocoding (add Lat/Long),
302263459,,,,,,,,,,,,,,,,,,,,,,3023310008,3062141,,,,,Geocoding (add Lat/Long),
302267963,,,,,,,,,,,,,,,,,,,,,,3076310059,3403400,,,,,Geocoding (add Lat/Long),
302268775,,,,,,,,,,,,,,,,,,,,,,3043080033,3423790,,,,,Geocoding (add Lat/Long),
302268999,,,,,,,,,,,,,,,,,,,,,,3027400030,3068229,,,,,Geocoding (add Lat/Long),
302269239,,,,,,,,,,,,,,,,,,,,,,3027290001,3322754,,,,,Geocoding (add Lat/Long),
302269694,,,,,,,,,,,,,,,,,,,,,,3019670048,3398022,,,,,Geocoding (add Lat/Long),
302273527,,,,,,,,,,,,,,,,,,,,,,3054940123,3130934,,,,,Geocoding (add Lat/Long),
302274642,,,,,,,,,,,,,,,,,,,,,,3002140015,3001552,,,,,Geocoding (add Lat/Long),
302275053,,,,,,,,,,,,,,,,,,,,,,3019420049,3399748,,,,,Geocoding (add Lat/Long),
302275062,,,,,,,,,,,,,,,,,,,,,,3019420048,3399747,,,,,Geocoding (add Lat/Long),
302275071,,,,,,,,,,,,,,,,,,,,,,3074170064,3424525,,,,,Geocoding (add Lat/Long),
302275080,,,,,,,,,,,,,,,,,,,,,,3074170064,3424525,,,,,Geocoding (add Lat/Long),
302275133,,,,,,,,,,,,,,,,,,,,,,3012590001,3397468,,,,,Geocoding (add Lat/Long),
302275794,,,,,,,,,,,,,,,,,,,,,,3018930018,3054573,,,,,Geocoding (add Lat/Long),
302275801,,,,,,,,,,,,,,,,,,,,,,3018930016,3054573,,,,,Geocoding (add Lat/Long),
302279790,,,,,,,,,,,,,,,,,,,,,,3055880048,3135457,,,,,Geocoding (add Lat/Long),
302279825,,,,,,,,,,,,,,,,,,,,,,3055880151,3389677,,,,,Geocoding (add Lat/Long),
302280270,,,,,,,,,,,,,,,,,,,,,,3065280079,3171183,,,,,Geocoding (add Lat/Long),
302281233,,,,,,,,,,,,,,,,,,,,,,3001450026,3396736,,,,,Geocoding (add Lat/Long),
310035477,,,,,,,,,,,,,,,,,,,,,,3081830054,3229655,,,,,Geocoding (add Lat/Long),
310144769,,,,,,,,,,,,,,,,,,,,,,3057920013,3143775,,,,,Geocoding (add Lat/Long),
310159574,,,,,,,,,,,,,,,,,,,,,,3021000066,3058916,,,,,Geocoding (add Lat/Long),
310241048,,,,,,,,,,,,,,,,,,,,,,3076060015,3207581,,,,,Geocoding (add Lat/Long),
310299511,,,,,,,,,,,,,,,,,,,,,,3007490063,3011697,,,,,Geocoding (add Lat/Long),
